ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2389046,Haier,QHEK12ACW2,,084691862390,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,12/15/2021,12/08/2021,United States,ES_1123206_QHEK12ACW2_12012021115942_4908716,No,QHEK12ACW2
2369042,Haier,QHEK14AC*#,,084691862468,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,929,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,10/15/2020,10/25/2019,United States,ES_1123206_QHEK14AC*#_10302020102556_1109582,No,QHEK14AC..
2375538,Haier,QHEK18ACW1,,084691862451,,,,,18300,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,1215,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,04/23/2021,03/29/2021,United States,ES_1123206_QHEK18ACW1_03242021162043_3308985,No,QHEK18ACW1
2369755,Hisense,AW-06CR1RVGUE15,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,08/17/2021,08/17/2021,"United States, Canada",ES_1115137_AW-06CR1RVGUE15_11202020121019_4219984,No,AW-06CR1RVGUE15
2372406,Hisense,AW-06CW1RVGUE10,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-06CW1RVGUE10_012020210123463_2152342,No,AW-06CW1RVGUE10
2366421,Hisense,AW0821CW1W,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,09/29/2020,09/29/2020,"United States, Canada",ES_1115137_AW0821CW1W_09292020052351_7031101,No,AW0821CW1W
2383536,Hisense,AW0822CW1W,",HAW0821CW1W,",819130028941;819130029771,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,A - Built-in,,,,,,Yes,08/15/2021,08/17/2021,United States,ES_1115137_AW0822CW1W_08112021163102_8519555,No,AW0822CW1W
2400248,Hisense,AW0823CW1W,,810088361715,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,526,Yes,Wi-Fi,A - Built-in,,,,,,Yes,08/09/2022,08/17/2022,United States,ES_1115137_AW0823CW1W_08122022093935_5500757,No,AW0823CW1W
2400939,Hisense,AW0823TW1W,,810088361722,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,08/09/2022,08/30/2022,United States,ES_1115137_AW0823TW1W_08122022094755_4915582,Yes,AW0823TW1W
2372407,Hisense,AW-08CR1RVGUE10,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-08CR1RVGUE10_012020210128799_9565841,No,AW-08CR1RVGUE10
2369545,Hisense,AW-08CW1RVGUE10,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-08CW1RVGUE10_11162020020124_2084785,No,AW-08CW1RVGUE10
2366422,Hisense,AW1021CW1W,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW1021CW1W_09292020052502_7102210,No,AW1021CW1W
2383530,Hisense,AW1022CW1W,,819130029764,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,A - Built-in,,,,,,Yes,08/15/2021,08/17/2021,United States,ES_1115137_AW1022CW1W_08092021164409_3933374,No,AW1022CW1W
2400279,Hisense,AW1023TW1W,,810088361739,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,500,No,,,,,,,,,08/09/2022,08/18/2022,United States,ES_1115137_AW1023TW1W_08122022095811_6971094,Yes,AW1023TW1W
2369547,Hisense,AW-10CR1RWGUE15,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-10CR1RWGUE15_11162020021154_2714600,No,AW-10CR1RWGUE15
2372408,Hisense,AW-10CW1RWGUE10,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-10CW1RWGUE10_012020210130696_3509240,No,AW-10CW1RWGUE10
2366423,Hisense,AW1221CW1W,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW1221CW1W_09292020052546_7146644,No,AW1221CW1W
2383534,Hisense,AW1222CW1W,,819130029757,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,790,Yes,Wi-Fi,A - Built-in,,,,,,Yes,08/15/2021,08/17/2021,United States,ES_1115137_AW1222CW1W_08112021155459_7315637,No,AW1222CW1W
2369548,Hisense,AW-12CR1RWGUE15,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-12CR1RWGUE15_11162020021645_3005349,No,AW-12CR1RWGUE15
2372409,Hisense,AW-12CW1RWGUE10,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-12CW1RWGUE10_01202021013378_6114909,No,AW-12CW1RWGUE10
2383532,Hisense,AW1422CW1W,,819130029672,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,929,Yes,Wi-Fi,A - Built-in,,,,,,Yes,08/15/2021,08/17/2021,United States,ES_1115137_AW1422CW1W_08112021152050_878869,No,AW1422CW1W
2366424,Hisense,AW1521CW1W,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW1521CW1W_09292020052654_7214108,No,AW1521CW1W
2378443,Hisense,AW-15CR1RXFUE10,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-15CR1RXFUE10_051420210348724_9285449,No,AW-15CR1RXFUE10
2372410,Hisense,AW-15CR1RXGUE10,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-15CR1RXGUE10_012020210135724_8765792,No,AW-15CR1RXGUE10
2371683,Hisense,AW-15CW1RXGUE10,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-15CW1RXGUE10_010420212105775_5435136,No,AW-15CW1RXGUE10
2366494,Hisense,AW1821CW3W,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW1821CW3W_09302020030704_5224586,No,AW1821CW3W
2383533,Hisense,AW1822CW3W,,819130029740,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,1195,Yes,Wi-Fi,A - Built-in,,,,,,Yes,08/15/2021,08/17/2021,United States,ES_1115137_AW1822CW3W_08112021154040_4428369,No,AW1822CW3W
2400249,Hisense,AW1823TW3W,,810088361746,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,40,900,No,,,,,,,,,08/09/2022,08/17/2022,United States,ES_1115137_AW1823TW3W_08122022100549_6735345,Yes,AW1823TW3W
2371684,Hisense,AW-18CW3RXGUE10,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,08/18/2021,08/25/2021,"United States, Canada",ES_1115137_AW-18CW3RXGUE10_010420212105918_9763840,No,AW-18CW3RXGUE10
2383817,GE,AJCM12DCH*#,,084691852926,,,,,12100,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,864,No,,,,,,,,,04/01/2020,03/27/2020,"United States, Canada",ES_1123206_AJCM12DCH*#_04042020125532_80039184,No,AJCM12DCH..
2357615,GE,AJCQ06LCH*#,,084691852810,,,,,6300,,Through the Wall,,,No,None,"7. Without reverse cycle, without louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,11.0,10,430,No,,,,,,,,,04/02/2020,04/03/2020,United States,ES_1123206_AJCQ06LCH*#_04022020152924_1008722,No,AJCQ06LCH..
2374933,GE,AJCQ06LWH*#,,084691864301,,,,,6300,,Through the Wall,,,No,None,"7. Without reverse cycle, without louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,11.0,10,430,No,,,,,,,,,03/04/2021,03/04/2021,"United States, Canada",ES_1123206_AJCQ06LWH*#_03182021082511_80070574,No,AJCQ06LWH..
2406570,GE,AJCQ06LWJ*#,,084691920052,,,,,6300,,Through the Wall,,,No,None,"7. Without reverse cycle, without louvered sides, and 6,000 to 7,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.0,10,430,No,,,,,,,,,01/16/2023,01/05/2023,"United States, Canada",ES_1123206_AJCQ06LWJ*#_01052023110044_1585199,No,AJCQ06LWJ..
2357659,GE,AJCQ08ACH*#,,084691852902,,,,,8400,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,594,No,,,,,,,,,04/01/2020,03/27/2020,"United States, Canada",ES_1123206_AJCQ08ACH*#_04042020125532_80039184,No,AJCQ08ACH..
2374934,GE,AJCQ08AWH*#,,084691864295,,,,,8400,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,594,No,,,,,,,,,03/04/2021,03/04/2021,"United States, Canada",ES_1123206_AJCQ08AWH*#_03182021082511_80070574,No,AJCQ08AWH..
2406571,GE,AJCQ08AWJ*#,",AJCM08AWJ*#,",084691920038;084691920045,,,,,8200,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.6,10,580,No,,,,,,,,,01/16/2023,01/05/2023,"United States, Canada",ES_1123206_AJCQ08AWJ*#_01052023113158_3764154,No,AJCQ08AWJ..
2358118,GE,AJCQ10ACH*#,,084691852889,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,04/01/2020,03/27/2020,"United States, Canada",ES_1123206_AJCQ10ACH*#_04162020084935_80039184,No,AJCQ10ACH..
2374237,GE,AJCQ10AWH*#,",AJCM10AWH*#,",084691864264;084691864271,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-410A,R-410A (GWP:2088),10.6,10,708,No,,,,,,,,,02/22/2021,02/23/2021,United States,ES_1123206_AJCQ10AWH*#_02222021141421_2144128,No,AJCQ10AWH..
2406569,GE,AJCQ10AWJ*#,",AJCM10AWJ*#,",084691920106;084691920113,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.6,10,708,No,,,,,,,,,01/16/2023,01/05/2023,"United States, Canada",ES_1123206_AJCQ10AWJ*#_01052023105703_5100213,No,AJCQ10AWJ..
2358119,GE,AJCQ10DCH*#,,084691852865,,,,,10150,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,718,No,,,,,,,,,04/01/2020,03/27/2020,"United States, Canada",ES_1123206_AJCQ10DCH*#_04162020084935_80039184,No,AJCQ10DCH..
2374238,GE,AJCQ10DWH*#,",AJCM10DWH*#,",084691864349;084691864356,,,,,10150,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-410A,R-410A (GWP:2088),10.6,10,718,No,,,,,,,,,02/22/2021,02/23/2021,United States,ES_1123206_AJCQ10DWH*#_02222021143117_2220117,No,AJCQ10DWH..
2406573,GE,AJCQ10DWJ*#,",AJCM10DWJ*#,",084691920076;084691920083,,,,,10300,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.6,10,729,No,,,,,,,,,01/16/2023,01/05/2023,"United States, Canada",ES_1123206_AJCQ10DWJ*#_01052023135446_696985,No,AJCQ10DWJ..
2358120,GE,AJCQ12ACH*#,,084691852940,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,04/01/2020,03/27/2020,"United States, Canada",ES_1123206_AJCQ12ACH*#_04162020084935_80039184,No,AJCQ12ACH..
2374239,GE,AJCQ12AWH*#,,084691864332,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-410A,R-410A (GWP:2088),10.5,11,857,No,,,,,,,,,02/22/2021,02/23/2021,United States,ES_1123206_AJCQ12AWH*#_02222021163713_4508935,No,AJCQ12AWH..
2406572,GE,AJCQ12AWJ*#,,084691920076,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.6,12,849,No,,,,,,,,,01/16/2023,01/05/2023,"United States, Canada",ES_1123206_AJCQ12AWJ*#_01052023134052_1448633,No,AJCQ12AWJ..
2357660,GE,AJCQ12DCH*#,,084691852933,,,,,12100,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,864,No,,,,,,,,,04/01/2020,03/27/2020,"United States, Canada",ES_1123206_AJCQ12DCH*#_04042020125532_80039184,No,AJCQ12DCH..
2374240,GE,AJCQ12DWH*#,",AJCM12DWH*#,",084691864325;084691864394,,,,,12100,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-410A,R-410A (GWP:2088),10.5,11,864,No,,,,,,,,,02/22/2021,02/23/2021,United States,ES_1123206_AJCQ12DWH*#_02222021165710_7751581,No,AJCQ12DWH..
2406605,GE,AJCQ12DWJ*#,",AJCM12DWJ*#,",084691920083;084691920137,,,,,12100,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.5,11,864,No,,,,,,,,,01/16/2023,01/05/2023,"United States, Canada",ES_1123206_AJCQ12DWJ*#_01052023140323_8383294,No,AJCQ12DWJ..
2404799,GE,AKCQ08ACJ*#,,084691920014,,,,,8200,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.6,10,580,No,,,,,,,,,11/08/2022,11/11/2022,"United States, Canada",ES_1123206_AKCQ08ACJ*#_11102022154545_1724817,No,AKCQ08ACJ..
2404534,GE,AKCQ10ACJ*#,,084691920007,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.6,10,708,No,,,,,,,,,11/08/2022,11/11/2022,"United States, Canada",ES_1123206_AKCQ10ACJ*#_11102022163941_7331048,No,AKCQ10ACJ..
2404727,GE,AKCQ10DCJ*#,,084691919995,,,,,10300,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.6,10,729,No,,,,,,,,,11/08/2022,11/11/2022,"United States, Canada",ES_1123206_AKCQ10DCJ*#_11102022160828_5476343,No,AKCQ10DCJ..
2404416,GE,AKCQ12ACJ*#,,084691919988,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.5,11,857,No,,,,,,,,,11/08/2022,11/11/2022,"United States, Canada",ES_1123206_AKCQ12ACJ*#_11102022150720_1415216,No,AKCQ12ACJ..
2404417,GE,AKCQ12DCJ*#,,084691919971,,,,,12100,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),10.5,11,864,No,,,,,,,,,11/08/2022,11/11/2022,"United States, Canada",ES_1123206_AKCQ12DCJ*#_11102022162823_1600458,No,AKCQ12DCJ..
2369377,GE,AKLK10AA*#,,084691861775,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,658,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,11/06/2020,11/11/2020,United States,ES_1123206_AKLK10AA*#_11062020152618_9770929,No,AKLK10AA..
2369382,GE,AKLK12AA*#,,084691861751,,,,,12200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,803,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,11/06/2020,11/11/2020,United States,ES_1123206_AKLK12AA*#_11062020165928_4623529,No,AKLK12AA..
2369380,GE,AKLK14AA*#,,084691861744,,,,,14300,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.3,6,949,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,11/06/2020,11/11/2020,United States,ES_1123206_AKLK14AAG1_11062020162829_8483850,No,AKLK14AA..
2369378,GE,AKLK24AA*#,,084691861782,,,,,24000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),9.8,4,1837,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,11/06/2020,11/11/2020,United States,ES_1123206_AKLK24AA*#_11062020161210_5713006,No,AKLK24AA..
2334730,GE,PHC06LY*#,,084691844136,,,,,6200,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.5,5,404,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,03/12/2019,03/13/2019,United States,ES_1123206_PHC06LY*#_03122019145657_9805871,No,PHC06LY..
2334731,GE,PHC08LY*#,,084691844143,,,,,8200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),11.4,5,540,Yes,Wi-Fi,A - Built-in,Smart Energy Profile (SEP) 2.x,,,,,Yes,03/12/2019,03/12/2019,United States,ES_1123206_PHC08LY*#_03122019151550_6200982,No,PHC08LY..
2383848,GENUINE COMFORT,GCTTW-10CRA1,,670724686318,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,07/20/2021,08/30/2021,"United States, Canada",ES_1145374_GCTTW-10CRA1_083020210008754_3346501,No,GCTTW-10CRA1
2383849,GENUINE COMFORT,GCTTW-10CRA2,,670724686325,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,07/20/2021,08/30/2021,"United States, Canada",ES_1145374_GCTTW-10CRA2_083020210008851_6076608,No,GCTTW-10CRA2
2383850,GENUINE COMFORT,GCTTW-12CRA1,,670724686288,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,07/20/2021,08/30/2021,"United States, Canada",ES_1145374_GCTTW-12CRA1_083020210008534_1866917,No,GCTTW-12CRA1
2383851,GENUINE COMFORT,GCTTW-12CRA2,,670724686295,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,07/20/2021,08/30/2021,"United States, Canada",ES_1145374_GCTTW-12CRA2_083020210008827_4854876,No,GCTTW-12CRA2
2382456,GENUINE COMFORT,GCWNDW-06CRN8-BCL1,,670724686356,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,07/21/2021,07/21/2021,"United States, Canada",ES_1145374_GCWNDW-06CRN8-BCL1_07222021073739_80092512,No,GCWNDW-06CRN8-BCL1
2382457,GENUINE COMFORT,GCWNDW-10CRN8-BCL0,,670724686363,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,07/21/2021,07/21/2021,"United States, Canada",ES_1145374_GCWNDW-10CRN8-BCL0_07222021073739_80092512,No,GCWNDW-10CRN8-BCL0
2377683,GE Profile,AHTR10AC*#,,084691862659,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.7,44,482,No,,,,,,,,,04/29/2021,05/10/2021,United States,ES_1123206_AHTR10AC*#_04292021143519_4329492,Yes,AHTR10AC..
2389416,GE Profile,AHTR10ACH2,,084691862659,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.7,44,482,No,,,,,,,,,12/09/2021,12/16/2021,United States,ES_1123206_AHTR10ACH2_12142021100846_3586389,Yes,AHTR10ACH2
2377651,GE Profile,AHTR12AC*#,,084691862666,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.4,41,584,No,,,,,,,,,04/29/2021,05/02/2021,United States,ES_1123206_AHTR12AC*#_05052021120738_3366968,Yes,AHTR12AC..
2389417,GE Profile,AHTR12ACH2,,084691862666,,,,,12200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.4,41,594,No,,,,,,,,,12/09/2021,12/16/2021,United States,ES_1123206_AHTR12ACH2_12142021104719_674859,Yes,AHTR12ACH2
2406363,GE Profile,PHNT10CCH1,,08469191797,,,,,10300,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),14.7,35,526,No,,,,,,,,,01/06/2023,12/28/2022,United States,ES_1123206_PHNT10CCH1_12162022093831_6516076,No,PHNT10CCH1
2405818,GE Profile,PHNT12CCH1,,08469191798,,,,,12200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,R-32,R-32 (GWP:675 | Lower GWP),14.7,35,622,No,,,,,,,,,01/06/2023,12/19/2022,United States,ES_1123206_PHNT12CCH1_12082022092747_2724420,No,PHNT12CCH1
2403312,Gradient,RRHP01,,,,,,,8600,,Window,,,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,No,R32,R-32 (GWP:675 | Lower GWP),10.8,10,597,No,,,,,,,,,10/24/2022,10/19/2022,United States,ES_1147758_RRHP01_10172022155337_7717248,No,RRHP01
2408081,GREE,GJC08BK-A6NRNC5D,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,04/15/2022,12/22/2022,"United States, Canada",ES_1105164_GJC08BK-A6NRNC5D_02132023124909_80153973,No,GJC08BK-A6NRNC5D
