ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2312884,Galanz,GL35WE,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.8,19.1,3.1,3.1,320,354.0,10.0,,,No,,,,,04/30/2018,02/08/2018,"United States, Canada",ES_1108549_GL35WE_03202018011724_70172329,No,GL35WE
2349040,Galanz,GL43BK,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.9,4.3,4.3,228,253.0,10.0,,,No,,,,,10/23/2019,10/12/2019,"United States, Canada",ES_1108549_GL43BK_10282019032704_80020826,No,GL43BK
2298479,Galanz,GL43R**E,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,31.7,19.9,4.3,4.3,268,299.0,10.0,,,No,,,,,10/23/2017,05/24/2017,"United States, Canada",ES_1108549_GL43R**E_05172017115223_70134709,No,GL43R..E
2357696,Galanz,GL43S3,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.9,4.3,4.3,228,253.0,10.0,,,No,,,,,04/03/2020,04/02/2020,"United States, Canada",ES_1108549_GL43S3_04062020011448_80039182,No,GL43S3
2349041,Galanz,GL43S5,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.9,4.3,4.3,228,253.0,10.0,,,No,,,,,10/23/2019,10/12/2019,"United States, Canada",ES_1108549_GL43S5_10282019032704_80020826,No,GL43S5
2298480,Galanz,GL44RBEE,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,35.4,21.7,4.4,4.4,265,300.0,12.0,,,No,,,,,10/23/2017,05/24/2017,"United States, Canada",ES_1108549_GL44RBEE_05172017115223_70134709,No,GL44RBEE
2298482,Galanz,GL44RBKE,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,35.4,21.7,4.4,4.4,265,300.0,12.0,,,No,,,,,10/23/2017,05/24/2017,"United States, Canada",ES_1108549_GL44RBKE_05172017115223_70134709,No,GL44RBKE
2298481,Galanz,GL44RRDE,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,35.4,21.7,4.4,4.4,265,300.0,12.0,,,No,,,,,10/23/2017,05/24/2017,"United States, Canada",ES_1108549_GL44RRDE_05172017115223_70134709,No,GL44RRDE
2381224,Galanz,GLR12B**E08,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,72.9,23.4,12.0,14.6,400,446.0,10.0,,,No,,,,,06/21/2021,06/15/2021,"United States, Canada",ES_1108549_GLR12B**E08_06282021083057_80087873,No,GLR12B..E08
2381225,Galanz,GLR12B**R16,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,72.6,23.4,12.0,14.6,400,446.0,10.0,,,No,,,,,06/21/2021,06/15/2021,"United States, Canada",ES_1108549_GLR12B**R16_06282021083057_80087873,No,GLR12B..R16
2390441,Galanz,GLR25M**R27,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,25.9,17.5,2.5,2.5,213,239.0,11.0,,,No,,,,,01/13/2022,12/23/2021,"United States, Canada",ES_1108549_GLR25M**R27_01122022085721_80110693,No,GLR25M..R27
2390440,Galanz,GLR33MBKR29,,190873009993,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.2,17.5,3.2,3.3,218,245.0,11.0,,,No,,,,,01/13/2022,12/23/2021,"United States, Canada",ES_1108549_GLR33MBKR29_01122022085721_80110693,No,GLR33MBKR29
2390439,Galanz,GLR33MRDR29,,190873009979,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.2,17.5,3.2,3.3,218,245.0,11.0,,,No,,,,,01/13/2022,12/23/2021,"United States, Canada",ES_1108549_GLR33MRDR29_01122022085721_80110693,No,GLR33MRDR29
2365246,Galanz,GLR33MWEE02,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.2,17.5,3.2,3.3,218,245.0,11.0,,,No,,,,,05/09/2020,03/09/2020,"United States, Canada",ES_1108549_GLR33MWEE02_08282020102225_80023654,No,GLR33MWEE02
2351799,Galanz,GLR44BEER,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,35.4,21.7,4.3,4.3,265,299.0,11.0,,,No,,,,,12/20/2019,12/20/2019,"United States, Canada",ES_1108549_GLR44BEER_12232019115655_80029379,No,GLR44BEER
2366567,Galanz,GLR44**ER,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,35.4,21.7,4.3,4.3,265,253.0,-5.0,,,No,,,,,09/23/2020,02/08/2018,United States,ES_1108549_GLR44**ER_09302020052229_80056439,No,GLR44..ER
2381222,Galanz,GLR46B**E04,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,50.2,19.1,4.7,5.7,330,369.0,11.0,,,No,,,,,06/21/2021,06/15/2021,"United States, Canada",ES_1108549_GLR46B**E04_06282021083057_80087873,No,GLR46B..E04
2381223,Galanz,GLR46BRDR12,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,53.3,19.2,4.7,5.7,330,369.0,11.0,,,No,,,,,06/21/2021,06/15/2021,"United States, Canada",ES_1108549_GLR46BRDR12_06282021083057_80087873,No,GLR46BRDR12
2365248,Galanz,GLR74BRDR12,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,65.6,20.8,7.5,9.8,354,394.0,10.0,,,No,,,,,05/09/2020,03/09/2020,"United States, Canada",ES_1108549_GLR74BRDR12_08282020102225_80023654,No,GLR74BRDR12
2397415,Galanz,JR31T**E10,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.8,19.1,3.0,3.8,320,358.0,11.0,,,No,,,,,06/13/2022,05/30/2022,"United States, Canada",ES_1107227_JR31T**E10_06132022010204_80128903,No,JR31T..E10
2356717,Galanz,SGR33M**R10,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.2,17.5,3.2,3.2,218,244.0,11.0,,,No,,,,,03/20/2020,03/05/2020,"United States, Canada",ES_1108549_SGR33M**R10_03192020021525_80034827,No,SGR33M..R10
2397416,Galanz,VSR27MS1E01,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.8,19.1,3.0,3.8,320,358.0,11.0,,,No,,,,,06/13/2022,04/08/2022,"United States, Canada",ES_1108549_VSR27MS1E01_06132022011014_80123355,No,VSR27MS1E01
2265641,GE,GBE21AGK****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.6,29.8,20.9,25.6,488,544.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GBE21AGK****_04262016041313_70075888,No,GBE21AGK....
2265643,GE,GBE21AGK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.9,25.6,572,628.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GBE21AGK****_5I_04262016041313_70075888,No,GBE21AGK....
2394061,GE,GBE21AGK****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.7,29.8,20.9,25.5,488,543.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_GBE21AGK****_03242022124724_80121408,No,GBE21AGK....
2265642,GE,GBE21ASK****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.6,29.8,20.9,25.6,488,544.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GBE21ASK****_04262016041313_70075888,No,GBE21ASK....
2265644,GE,GBE21ASK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.9,25.6,572,628.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GBE21ASK****_5I_04262016041313_70075888,No,GBE21ASK....
2394060,GE,GBE21AYR****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.7,29.8,20.9,25.5,488,543.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_GBE21AYR****_03242022124724_80121408,No,GBE21AYR....
2265634,GE,GNE21DGK****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.6,29.8,20.8,25.4,487,542.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GNE21DGK****_04262016041313_70075888,No,GNE21DGK....
2265636,GE,GNE21DGK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.8,25.4,571,626.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GNE21DGK****_5I_04262016041313_70075888,No,GNE21DGK....
2265635,GE,GNE21DSK****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.6,29.8,20.8,25.4,487,542.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GNE21DSK****_04262016041313_70075888,No,GNE21DSK....
2265637,GE,GNE21DSK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.8,25.4,571,626.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GNE21DSK****_5I_04262016041313_70075888,No,GNE21DSK....
2394071,GE,GNE21DYR****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.7,29.8,20.8,25.3,487,541.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_GNE21DYR****_03242022124724_80121408,No,GNE21DYR....
2265649,GE,GNE25DGK****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.6,32.8,24.8,30.2,525,584.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GNE25DGK****_04262016041313_70075888,No,GNE25DGK....
2265651,GE,GNE25DGK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.8,30.2,609,668.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GNE25DGK****_5I_04262016041313_70075888,No,GNE25DGK....
2265650,GE,GNE25DSK****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.6,32.8,24.8,30.2,525,584.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GNE25DSK****_04262016041313_70075888,No,GNE25DSK....
2265652,GE,GNE25DSK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.8,30.2,609,668.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_GNE25DSK****_5I_04262016041313_70075888,No,GNE25DSK....
2394075,GE,GNE25DYR****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69.7,32.8,24.7,30.2,525,584.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_GNE25DYR****_03242022124724_80121408,No,GNE25DYR....
2309697,GE Profile,PNE21NML****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.8,25.4,571,626.0,10.0,,,No,,,,,01/15/2018,01/26/2018,Canada,ES_1123206_PNE21NML****_01292018024916_70172071,No,PNE21NML....
2394077,GE Profile,PNE21NML****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,29.8,20.8,25.3,570,625.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_PNE21NML****_03242022124724_80121408,No,PNE21NML....
2309698,GE Profile,PNE21NSL****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.8,25.4,571,626.0,10.0,,,No,,,,,01/15/2018,01/26/2018,Canada,ES_1123206_PNE21NSL****_01292018024915_70172071,No,PNE21NSL....
2394078,GE Profile,PNE21NYR****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,29.8,20.8,25.3,570,625.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_PNE21NYR****_03242022124724_80121408,No,PNE21NYR....
2265625,GE Profile,PNE25JGK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.7,30.3,609,669.0,10.0,,,No,,,,,05/01/2016,04/22/2016,"United States, Canada",ES_1123206_PNE25JGK****_04262016041313_70075888,No,PNE25JGK....
2265624,GE Profile,PNE25JMK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.7,30.3,609,669.0,10.0,,,No,,,,,05/01/2016,04/22/2016,"United States, Canada",ES_1123206_PNE25JMK****_04262016041313_70075888,No,PNE25JMK....
2265626,GE Profile,PNE25JSK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.7,30.3,609,669.0,10.0,,,No,,,,,05/01/2016,04/22/2016,"United States, Canada",ES_1123206_PNE25JSK****_04262016041313_70075888,No,PNE25JSK....
2309699,GE Profile,PNE25NGL****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.7,30.3,609,669.0,10.0,,,No,,,,,01/15/2018,01/26/2018,Canada,ES_1123206_PNE25NGL****_01292018024914_70172071,No,PNE25NGL....
2394068,GE Profile,PNE25NGL****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,32.8,24.7,30.2,609,668.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_PNE25NGL****_03242022124724_80121408,No,PNE25NGL....
2309700,GE Profile,PNE25NML****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.7,30.3,609,669.0,10.0,,,No,,,,,01/15/2018,01/26/2018,Canada,ES_1123206_PNE25NML****_01292018024913_70172071,No,PNE25NML....
2394069,GE Profile,PNE25NML****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,32.8,24.7,30.2,609,668.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_PNE25NML****_03242022124724_80121408,No,PNE25NML....
2309701,GE Profile,PNE25NSL****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,32.8,24.7,30.3,609,669.0,10.0,,,No,,,,,01/15/2018,01/26/2018,Canada,ES_1123206_PNE25NSL****_01292018024912_70172071,No,PNE25NSL....
2394070,GE Profile,PNE25NYR****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.7,32.8,24.7,30.2,609,668.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_PNE25NYR****_03242022124724_80121408,No,PNE25NYR....
2309707,GE Profile,PYE18HBL****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,67.6,32.8,17.5,21.3,613,672.0,10.0,,,No,,,,,01/15/2018,01/26/2018,Canada,ES_1123206_PYE18HBL****_01292018024959_70172071,No,PYE18HBL....
2309705,GE Profile,PYE18HML****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,67.6,32.8,17.5,21.3,613,672.0,10.0,,,No,,,,,01/15/2018,01/26/2018,Canada,ES_1123206_PYE18HML****_01292018024939_70172071,No,PYE18HML....
2394067,GE Profile,PYE18HML****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,69.7,32.8,17.5,21.3,613,672.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_PYE18HML****_03242022124724_80121408,No,PYE18HML....
2309706,GE Profile,PYE18HSL****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,67.6,32.8,17.5,21.3,613,672.0,10.0,,,No,,,,,01/15/2018,01/26/2018,Canada,ES_1123206_PYE18HSL****_01292018024949_70172071,No,PYE18HSL....
2394066,GE Profile,PYE18HYR****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,69.7,32.8,17.5,21.3,613,672.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_PYE18HYR****_03242022124724_80121408,No,PYE18HYR....
2305177,Goldstar,GKIM08121*,,,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,37.4,36.3,7.6,7.6,169,279.0,39.0,,,No,,,,,11/10/2017,10/17/2017,"United States, Canada",ES_1118034_GKIM08121*_10192017023453_70160045,Yes,GKIM08121.
2257404,Gorenje,HS3862EF,,,Freezerless and Single Door,1A - All-Refrigerators - manual defrost,Manual,No,No,No,No,Yes,71.9,23.6,13.0,13.0,254,282.0,10.0,,,No,,,,,02/01/2016,01/28/2016,"United States, Canada",ES_1123023_HS3862EF_01282016190024_7624543,No,HS3862EF
2265585,Gorenje,HTS2762F,,,Freezerless and Single Door,2 - Refrigerator-Freezer - partial automatic defrost,Automatic,No,No,No,No,Yes,60.2,23.5,9.0,9.6,272,302.0,10.0,,,No,,,,,03/03/2016,10/24/2016,"United States, Canada",ES_1123023_HTS2762F_04292016143100_0260350,No,HTS2762F
2398285,Gorenje,HZF3267SCD,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,71.3,23.4,10.6,13.2,370,434.0,15.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,No,07/20/2022,07/08/2022,"United States, Canada",ES_1123023_HZF3267SCD_070820221903834_2812795,No,HZF3267SCD
2382928,Gorenje,HZF3267SED,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,71.3,23.4,10.6,13.2,370,434.0,15.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,07/20/2021,07/14/2021,"United States, Canada",ES_1123023_HZF3267SED_080120211116209_3187332,No,HZF3267SED
2255930,Gorenje,HZF3362E,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,71.9,23.5,10.8,13.1,380,433.0,12.0,,,No,,,,,02/01/2016,12/31/2015,"United States, Canada",ES_1123023_HZF3362E_01042016183217_2337443,No,HZF3362E
2265590,Gorenje,HZF3362G,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,Yes,71.9,23.5,10.8,13.1,380,433.0,12.0,,,No,,,,,04/01/2016,10/24/2016,"United States, Canada",ES_1123023_HZF3362G_04292016180015_2815673,No,HZF3362G
2218166,GE,GTE18CTH****,,084691259046;084691259053;084691259060,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67.3,28.0,17.5,20.6,358,400.0,11.0,,,No,,,,,10/17/2014,08/27/2014,"United States, Canada",ES_1123206_GTE18CTH****_08292014010726_2758165,Yes,GTE18CTH....
2218187,GE,GTE18CTH****,,084691259046;084691259053;084691259060,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,No,Yes,No,67.3,28.0,17.5,20.6,442,484.0,11.0,,,No,,,,,10/17/2014,08/27/2014,"United States, Canada",ES_1123206_GTE18CTH****IM_08292014010726_2758165,Yes,GTE18CTH....
2340034,GE,GTE18FML****,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.7,18.1,21.2,363,405.0,10.0,,,No,,,,,06/01/2019,06/18/2019,Canada,ES_0092277_GTE18FML****_06182019045457_80006064,Yes,GTE18FML....
2334752,GE,GTE18FSL****,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.7,18.1,21.2,363,405.0,10.0,,,No,,,,,04/01/2019,06/18/2019,Canada,ES_0092277_GTE18FSL****_03142019103418_70217067,Yes,GTE18FSL....
2334751,GE,GTE18FTL****,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.7,18.1,21.2,363,405.0,10.0,,,No,,,,,04/01/2019,06/18/2019,Canada,ES_0092277_GTE18FTL****_03142019103418_70217067,Yes,GTE18FTL....
2346193,GE Adora,DFE24JBN****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,32.8,23.7,29.2,679,746.0,10.0,,,No,,,,,09/30/2019,09/11/2019,Canada,ES_0092277_DFE24JBN****_09112019030647_80017852,No,DFE24JBN....
2346194,GE Adora,DFE24JGN****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,32.8,23.7,29.2,679,746.0,10.0,,,No,,,,,09/30/2019,09/11/2019,Canada,ES_0092277_DFE24JGN****_09112019030647_80017852,No,DFE24JGN....
2346192,GE Adora,DFE24JMN****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,32.8,23.7,29.2,679,746.0,10.0,,,No,,,,,09/30/2019,09/11/2019,Canada,ES_0092277_DFE24JMN****_09112019030647_80017852,No,DFE24JMN....
2346191,GE Adora,DFE24JSN****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.6,32.8,23.7,29.2,679,746.0,10.0,,,No,,,,,09/30/2019,09/11/2019,Canada,ES_0092277_DFE24JSN****_09112019030647_80017852,No,DFE24JSN....
2394062,GE Adora,DFE24JYR****,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.7,32.8,23.6,29.1,679,745.0,10.0,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/01/2022,03/23/2022,Canada,ES_0092277_DFE24JYR****_03242022124724_80121408,No,DFE24JYR....
2265653,GE Profile,PDE21KGK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.9,25.6,572,628.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_PDE21KGK****_04262016041313_70075888,No,PDE21KGK....
2265655,GE Profile,PDE21KMK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.9,25.6,572,628.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_PDE21KMK****_04262016041313_70075888,No,PDE21KMK....
2265654,GE Profile,PDE21KSK****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.6,29.8,20.9,25.6,572,628.0,10.0,,,No,,,,,05/01/2016,04/22/2016,Canada,ES_1123206_PDE21KSK****_04262016041313_70075888,No,PDE21KSK....
