Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Cooling_Capacity__BTU_Hour__d,Electrical_Power_Input__Watts__d,Combined_Energy_Efficiency_Ratio_d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AJCQ08AWH**,AJCM08AWH**,8600.0,790.0,10.6,No,No,http://www.geappliances.com/ge/service-and-support/literature.htm,AJCM08AWH..
GE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",AJCQ12AWH**,AJCQ12AWH**,12200.0,1130.0,10.5,No,No,http://www.geappliances.com/ge/service-and-support/literature.htm,AJCQ12AWH..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AJCQ10DWH** (208),AJCQ10DWH**,9900.0,920.0,10.6,No,No,http://www.geappliances.com/ge/service-and-support/literature.htm,AJCQ10DWH..
GE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",AKCQ12DCH** (230),AKCQ12DCH**,12400.0,1140.0,10.5,No,No,http://www.geappliances.com/ge/service-and-support/literature.htm,AKCQ12DCH..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AKCQ10DCH** (230),AKCQ10DCH**,10600.0,950.0,10.6,No,No,http://www.geappliances.com/ge/service-and-support/literature.htm,AKCQ10DCH..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AKCQ10DCH** (208),AKCQ10DCH**,10200.0,930.0,10.6,No,No,http://www.geappliances.com/ge/service-and-support/literature.htm,AKCQ10DCH..
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE153ZA1,FFRE153ZA1,15000.0,1260.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE153ZA1_EG.pdf,FFRE153ZA1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE083ZA1,FFRE083ZA1,8000.0,660.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE083ZA1_EG.pdf,FFRE083ZA1
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRE063ZA1,FFRE063ZA1,6000.0,490.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE063ZA1_EG.pdf,FFRE063ZA1
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRE053ZA1,FFRE053ZA1,5200.0,420.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE053ZA1_EG.pdf,FFRE053ZA1
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRE053WA1,FFRE053WA1,5000.0,410.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE053WA_EG.PDF.pdf,FFRE053WA1
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FHTC123WA1,FHTW123WA1,12000.0,1110.0,10.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTW123WA1_EG.pdf,FHTW123WA1
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FHTC103WA1,FHTC103WA1,10000.0,920.0,10.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTC103WA1_EG.pdf,FHTC103WA1
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FHTC123WA2 (208V),FHTC123WA2,11700.0,1090.0,10.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTC123WA2_EG.pdf,FHTC123WA2
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FHTC103WA2 (208V),FHTC103WA2,10200.0,930.0,10.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTC103WA2_EG.pdf,FHTC103WA2
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE103WA1,FFRE103WAE,10000.0,810.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE103WAE_EG.pdf,FFRE103WAE
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE083WA1,FFRE083WAE,8000.0,670.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE083WAE_EG.pdf,FFRE083WAE
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRE063WA1,FFRE063WA1,6000.0,500.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE063WA_EG.PDF.pdf,FFRE063WA1
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FFRE053WA1,FFRE053WAE,5000.0,410.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE053WAE_EG.pdf,FFRE053WAE
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE153WA1,FHWW153WB1,15100.0,1280.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW153WB1_EG.pdf,FHWW153WB1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE103WA1,FHWW103WB1,10000.0,810.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW103WB1_EG.pdf,FHWW103WB1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE083WA1,FHWW083WB1,8000.0,670.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW083WB1_EG.pdf,FHWW083WB1
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FFRE063WAE,FHWW063WBE,6000.0,500.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHWW063WBE_EG.pdf,FHWW063WBE
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FFTA123WA1,FFTA123WA1,12000.0,1140.0,10.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA123WA1_EG.pdf,FFTA123WA1
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FFTA103WA1,FFTA103WA1,10000.0,940.0,10.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFTA103WA1_EG.pdf,FFTA103WA1
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FFRE153WA1,FFRE153WA1,15100.0,1280.0,11.8,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE153WA1_EG.PDF.pdf,FFRE153WA1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FFRE123WA1,FFRE123WA1,12000.0,990.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FFRE123WA1_EG.pdf,FFRE123WA1
Frigidaire Gallery,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FGRC064WA1,FGRC064WA1,6000.0,500.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FGRC064WA1_EG.pdf,FGRC064WA1
Frigidaire Gallery,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",GHWW063WB1,GHWW063WB1,6000.0,500.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/GHWW063WB_EG.pdf,GHWW063WB1
Frigidaire Gallery,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FGRQ063WAE,FGRQ063WAE,6000.0,500.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FGRQ063WAE_EG.pdf,FGRQ063WAE
Frigidaire Gallery,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FGRC104WA1,FGRC104WA1,10000.0,830.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FGRC104WA1_EG.pdf,FGRC104WA1
Frigidaire Gallery,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",GHWQ123WC1,GHWQ123WC1,12000.0,1120.0,15.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/GHWQ123WC1_EG.pdf,GHWQ123WC1
Frigidaire Gallery,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",GHWQ083WC1,GHWQ083WC1,8000.0,690.0,15.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/GHWQ083WC1_EG.pdf,GHWQ083WC1
Keystone,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KSTAW06C,KSTAW06C,6000.0,490.0,12.1,No,No,https://www.amazon.com/Keystone-KSTAW06C-Window-Mounted-Conditioner-Control/dp/B01AUWMKX2/ref=sr_1_1?dchild=1&keywords=KSTAW06C&qid=1592491471&sr=8-1,KSTAW06C
Norpole,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",MWHUK-06CRN8-BCL1,NPRAC6KEWMZ1,6000.0,490.0,12.1,No,No,https://www.stoneberry.com/product/norpole-6000-btu-window-air-conditioner/1141599-1?categoryId=,NPRAC6KEWMZ1
Norpole,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MWHUK-10CRN8-BCL0,NPRAC10KEWMZ1,10000.0,830.0,12.0,No,No,https://www.stoneberry.com/product/norpole-10000-btu-window-air-conditioner/1141597-1?categoryId=,NPRAC10KEWMZ1
Norpole,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MWHUK-15CRN8-BCK8,NPRAC15KEWMZ1,15100.0,1280.0,11.8,No,No,https://www.stoneberry.com/product/norpole-15000-btu-window-air-conditioner/1141594-1?categoryId=,NPRAC15KEWMZ1
Polar Wind,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",MWHUK-06CRN8-BCL1,MWHUK-06CRN8-BCL1,6000.0,490.0,12.1,No,No,https://www.meijer.com/shop/en/home-appliances/cooling/air-conditioners/polar-wind-8000-btu-window-air-conditioner-estar/p/70882019633,MWHUK-06CRN8-BCL1
Polar Wind,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MWHUK-08CRN8-BCL0,MWHUK-08CRN8-BCL0,8000.0,650.0,12.0,No,No,https://www.meijer.com/shop/en/home-appliances/cooling/air-conditioners/polar-wind-6000-btu-window-air-conditioner-estar/p/70882019813,MWHUK-08CRN8-BCL0
MAGNAVOX,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WW-08ESNMAG,WW-08ESNMAG,8000.0,670.0,12.0,No,No,https://www.magnavox.com/en/17-air-conditioners,WW-08ESNMAG
Comfort Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",RADS-101R01,RADS-101R01,10000.0,860.0,11.4,No,No,https://www.marsdelivers.com/images/,RADS-101R01
Comfort Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",RADS-121R01,RADS-121R01,12000.0,1030.0,11.4,No,No,https://www.marsdelivers.com/images/,RADS-121R01
Comfort Aire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",RADS-151R01,RADS-151R01,14500.0,1260.0,11.3,No,No,https://www.marsdelivers.com/images/,RADS-151R01
Comfort Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",BG-101P,BG-101P,10000.0,940.0,10.6,No,No,https://www.marsdelivers.com/images/HCdocs/BG-101P_energy%20guide.pdf,BG-101P
Comfort Aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",BG-121P,BG-121P,12000.0,1140.0,10.5,No,No,https://www.marsdelivers.com/images/HCdocs/BG-121P_energy%20guide_COMBINED.pdf,BG-121P
Comfort Aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",BG-123P,BG-123P,12000.0,1140.0,10.5,No,No,https://www.marsdelivers.com/images/HCdocs/BG-123P_energy%20guide_COMBINED.pdf,BG-123P
Comfort Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",BG-81P,BG-81P,8000.0,750.0,10.6,No,No,https://www.marsdelivers.com/images/HCdocs/BG-81P_energy%20guide.pdf,BG-81P
Comfort Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",RADS-101Q,RADS-101Q,10000.0,830.0,12.0,No,No,https://www.marsdelivers.com/images/HCdocs/RADS-101Q_energy%20guide.pdf,RADS-101Q
Comfort Aire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",RADS-151Q,RADS-151Q,15100.0,1280.0,11.8,No,No,https://www.marsdelivers.com/images/HCdocs/RADS-151Q_energy%20guide.pdf,RADS-151Q
Comfort Aire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",RADS-61R,RADS-61R,6000.0,490.0,12.1,No,No,https://www.marsdelivers.com/images/HCdocs/RADS-61R_energy%20guide.pdf,RADS-61R
Comfort Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",RADS-81R,RADS-81R,8000.0,650.0,12.0,No,No,https://www.marsdelivers.com/images/HCdocs/RADS-81R_energy%20guide.pdf,RADS-81R
Comfort Aire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",RADS-151R,RADS-151R,15100.0,1280.0,11.8,No,No,https://www.marsdelivers.com/images/HCdocs/RADS-151R_energy%20guide.pdf,RADS-151R
Comfort Aire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",RADS-253Q,RADS-253Q,25000.0,2410.0,10.3,No,No,https://www.marsdelivers.com/images/HCdocs/RADS-253Q_energy%20guide.pdf,RADS-253Q
Comfort Aire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",RADS-253S,RADS-253S,25000.0,2410.0,10.3,No,No,https://www.marsdelivers.com/images/HCdocs/RADS-253S_energy%20guide.pdf,RADS-253S
Comfort Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",RXTS-81A,RXTS-81A,8000.0,690.0,15.0,No,No,https://www.marsdelivers.com/images/HCdocs/RXTS-81A_Energy%20Guide.pdf,RXTS-81A
Coast Air,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",CB121A,CB121A,12000.0,1140.0,10.5,No,No,https://www.coastair-ac.com/wps/wcm/connect/,CB121A
Coast Air,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",CEW061BS,CEW061BS,6000.0,490.0,12.1,No,No,https://www.coastair-ac.com/wps/wcm/connect/www.coastair-ac.com13421/b613a66d-def0-4e81-8446-1e49e3e138ea/CEW061BS_energy+guide_10-17-19.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_J8L21G01O0DU30QK6ALF9H1000-b613a66d-def0-4e81-8446-1e49e3e138ea-n8OEPPn,CEW061BS
Coast Air,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",CEW121BS,CEW121BS,12000.0,1000.0,12.0,No,No,https://www.coastair-ac.com/wps/wcm/connect/www.coastair-ac.com13421/5093185f-3790-4ed0-b33e-2a7935e79c05/CEW121BS_energy+guide_10-17-19.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_J8L21G01O0DU30QK6ALF9H1000-5093185f-3790-4ed0-b33e-2a7935e79c05-n8OK.BO,CEW121BS
Coast Air,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",CEW151BS,CEW151BS,15100.0,1280.0,11.8,No,No,https://www.coastair-ac.com/wps/wcm/connect/www.coastair-ac.com13421/1bc45b00-2089-42da-9e58-2494165ba8f0/CEW151BS_energy+guide_10-14-19.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_J8L21G01O0DU30QK6ALF9H1000-1bc45b00-2089-42da-9e58-2494165ba8f0-n8OMuA0,CEW151BS
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW08V1QWT,MAW08V1QWT,8000.0,690.0,15.0,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW08V1QWT
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW12V1QWT-S,MAW12V1QWT-S,12000.0,1120.0,15.0,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW12V1QWT-S
Pelonis,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",PAW08R1BWT,PAW08R1BWT,8000.0,650.0,12.0,No,No,https://www.menards.com/main/heating-cooling/air-conditioners-accessories,PAW08R1BWT
Arctic King,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KAW15R1AWT,KAW15R1AWT,15100.0,1280.0,11.8,No,No,https://www.homedepot.com/p/Arctic-King-15-000-BTU-Arctic-King-Window-Air-Conditioner-with-Remote-in-White-KAW15R1AWT/313269304,KAW15R1AWT
Arctic King,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WWK08CW01N,WWK08CW01N,8000.0,710.0,11.2,No,No,https://www.midea.com/us/Arctic-King/Window-Air-Conditioners,WWK08CW01N
Toshiba,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",RAC-WK1212ESCWRU,RAC-WK1212ESCWRU,12000.0,1030.0,11.4,No,No,https://www.homedepot.com/p/Toshiba-12-000-BTU-115-Volt-Smart-Wi-Fi-Window-Air-Conditioner-with-Remote-and-ENERGY-STAR-in-White-RAC-WK1212ESCWR/311290365,RAC-WK1212ESCWRU
Toshiba,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",RAC-WK0812ESCWRU,RAC-WK0812ESCWRU,8000.0,680.0,11.4,No,No,https://www.homedepot.com/p/Toshiba-8-000-BTU-115-Volt-Smart-Wi-Fi-Window-Air-Conditioner-with-Remote-and-ENERGY-STAR-in-White-RAC-WK0812ESCWR/311290366,RAC-WK0812ESCWRU
Midea,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MWHUK-15CRN8-BCK8,MWHUK-15CRN8-BCK8,15100.0,1280.0,11.8,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MWHUK-15CRN8-BCK8
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW12R1BWT,MAW12R1BWT,12000.0,990.0,12.0,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW12R1BWT
Midea,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",MAT10R1ZWT,MAT10R1ZWT,10000.0,940.0,10.6,No,No,https://www.midea.com/us/Air-Conditioners/Through-the-Wall-Air-Conditioners,MAT10R1ZWT
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW10S1YWT,MAW10S1YWT,10000.0,860.0,11.4,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW10S1YWT
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW10S1YWT-E,MAW10S1YWT-E,10000.0,860.0,11.4,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW10S1YWT-E
Midea,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",MAT08R1ZWT,MAT08R1ZWT,8300.0,760.0,10.6,No,No,https://www.midea.com/us/Air-Conditioners/Through-the-Wall-Air-Conditioners,MAT08R1ZWT
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW08S1WBL,MAW08S1WBL,8000.0,680.0,11.4,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW08S1WBL
Midea,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",MAW06R1YWT-E,MAW06R1YWT-E,6000.0,490.0,12.1,No,No,https://www.samsclub.com/p/6k-window-ac-dotcom-2019/prod22821280?xid=plp_product_1_3,MAW06R1YWT-E
Midea,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",MAW06R1YWT,MAW06R1YWT,6000.0,490.0,12.1,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW06R1YWT
Midea,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",MAW06R1BWT,MAW06R1BWT,6000.0,490.0,12.1,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW06R1BWT
Midea,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",MAW25S2ZWT-E,MAW25S2ZWT-E,25000.0,2410.0,10.3,No,No,https://www.samsclub.com/p/25k-window-ac-dotcom-2019/prod22821284?xid=plp_product_1_5,MAW25S2ZWT-E
Midea,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MWJUK-18CRN8-MCK8,MWJUK-18CRN8-MCK8,18000.0,1510.0,11.8,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MWJUK-18CRN8-MCK8
Midea,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",MAW18S2WWT,MAW18S2WWT,18000.0,1510.0,11.8,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW18S2WWT
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MWIUQB-10CRFN8-BCN10,DAC100B6IWDB-6,10000.0,860.0,15.0,No,No,https://www.danby.com/en-us/product-resources/,DAC100B6IWDB-6
Hisense,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-08CW1RVFUE10,AW0821CW1W,8000.0,660.0,12.0,No,No,https://assets.hisense-usa.com/assets/Energy-Guides/2020/HA/Air-Conditioners/Nov4/7dc08cd24d/AW0821CW1W.pdf,AW0821CW1W
Hisense,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-15CW1RXFUE10,AW-15CW1RXGUE10,15000.0,1250.0,11.8,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-15CW1RXGUE10
Hisense,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-08CW1RVFUE10,AW-08CR1RVGUE10,8000.0,660.0,12.0,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-08CR1RVGUE10
Hisense,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-15CW1RXFUE10,AW1521CW1W,15000.0,1250.0,11.8,No,No,https://assets.hisense-usa.com/assets/Energy-Guides/2020/HA/Air-Conditioners/Nov4/7dffe82f7b/AW1521CW1W.pdf,AW1521CW1W
Hisense,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-15CW1RXFUE10,AW-15CR1RXGUE10,15000.0,1250.0,11.8,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-15CR1RXGUE10
Hisense,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-12CW1RWFUE10,AW-12CR1RWGUE15,12000.0,980.0,12.0,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-12CR1RWGUE15
Hisense,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-10CW1RWFUE10,AW1021CW1W,10000.0,830.0,12.0,No,No,https://assets.hisense-usa.com/assets/Energy-Guides/2020/HA/Air-Conditioners/Nov4/63d5f40b3b/AW1021CW1W.pdf,AW1021CW1W
Hisense,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-10CW1RWFUE10,AW-10CR1RWGUE15,10000.0,830.0,12.0,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-10CR1RWGUE15
Hisense,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW1022CW1W,AW1022CW1W,10000.0,870.0,11.4,No,No,https://www.dropbox.com/sh/j91j1mgnevct6mx/AACvbsNLvmCRfT2zN7y6ypkpa?dl=0 [dropbox.com],AW1022CW1W
HISENSE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-15CW1RXFUE10,AW-15CR1RXFUE10,15000.0,1260.0,11.8,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-15CR1RXFUE10
HISENSE,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",AW-06CR1RVGUE15,AW-06CR1RVGUE15,6000.0,490.0,12.1,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-06CR1RVGUE15
HISENSE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW-10CW1RWFUE10,AW-10CW1RWGUE10,10000.0,840.0,12.0,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-10CW1RWGUE10
HISENSE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AW-15CW1RXFUE10,AW-15CW1RXGUE10,15000.0,1260.0,11.8,No,No,https://www.dropbox.com/sh/aoryhm5aumfdasg/AADIl6XN95ZsU0olZQTd1XCca?dl=0,AW-15CW1RXGUE10
